"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4","unifrac.PC.1","unifrac.PC.2","unifrac.PC.3","unifrac.PC.4","chao1","observed_otus","PD_whole_tree","shannon"
"MaternalInfection",0.94631255547832,0.942996100630366,0.982636848910375,0.917790232906045,0.783589471861272,0.774964152423795,0.886205331481371,0.928722168694648,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"MPSYCH",0.94631255547832,0.941429059100151,0.982636848910375,0.917790232906045,0.798891546137136,0.66574531117905,0.54526404803552,0.928722168694648,0.913547861095167,0.972858175142379,0.805218669867013,0.877610033031035
"VITAMINDNEO",0.768704223868401,0.942996100630366,0.982636848910375,0.917790232906045,0.783589471861272,0.708361680090207,0.886205331481371,0.928722168694648,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"PrePregBMI",0.768704223868401,0.327797315796317,0.802872149301402,0.917790232906045,0.632501338788564,0.838078466800942,0.656110279470122,0.928722168694648,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"ANTIBIOTIC_1yr",0.768704223868401,0.702819332487282,0.802872149301402,0.917790232906045,0.782608555198871,0.838078466800942,0.886205331481371,0.928722168694648,0.913547861095167,0.860517363432277,0.809244139897959,0.962324331797127
"FORMULA_1yr",0.94631255547832,0.781681010626588,0.473760131292021,0.917790232906045,0.474720342007697,0.838078466800942,0.886205331481371,0.970315438074504,0.875871498798154,0.860517363432277,0.805218669867013,0.877610033031035
"FORMULA_6mo",0.768704223868401,0.327797315796317,0.802872149301402,0.917790232906045,0.632501338788564,0.66574531117905,0.886205331481371,0.928722168694648,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"FEVER_1yr",0.866392397701193,0.586223450326411,0.982636848910375,0.917790232906045,0.783589471861272,0.66574531117905,0.64695344733623,0.928722168694648,0.875871498798154,0.860517363432277,0.940976801889209,0.926149888533872
"DAYCARE",0.94631255547832,0.574228126561784,0.802872149301402,0.917790232906045,0.783589471861272,0.838078466800942,0.197245705697094,0.928722168694648,0.875871498798154,0.860517363432277,0.938591414215367,0.877610033031035
"CURBRFEED_1yr",0.94631255547832,0.781681010626588,0.982636848910375,0.93520371234764,0.133432307137273,0.914311044971059,0.54526404803552,0.970315438074504,0.875871498798154,0.820188244317853,0.805218669867013,0.266611485161614
"Milks_1yr",0.768704223868401,0.941429059100151,0.802872149301402,0.917790232906045,0.901212031546307,0.716090960765402,0.886205331481371,0.928722168694648,0.913547861095167,0.972858175142379,0.805218669867013,0.877610033031035
"FrenchFries_1yr",0.94631255547832,0.942996100630366,0.802872149301402,0.917790232906045,0.415711492205304,0.685291448177405,0.886205331481371,0.928722168694648,0.240036845535349,0.115918482584446,0.805218669867013,0.266611485161614
"SweetFoodsDrinks_1yr",0.858334717592798,0.781681010626588,0.600032526399465,0.917790232906045,0.632501338788564,0.907276284209711,0.886205331481371,0.928722168694648,0.875871498798154,0.820188244317853,0.805218669867013,0.845262907297656
"PeanutButter_1yr",0.94631255547832,0.941429059100151,0.941117365684351,0.917790232906045,0.901212031546307,0.66574531117905,0.54526404803552,0.934498960292192,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"WHSTOTHER",0.94631255547832,0.597883723075747,0.802872149301402,0.917790232906045,0.798891546137136,0.774964152423795,0.64695344733623,0.999747593237894,0.875871498798154,0.860517363432277,0.938591414215367,0.877610033031035
"VITAMIND_6mo",0.94631255547832,0.327797315796317,0.802872149301402,0.778577115523763,0.632501338788564,0.66574531117905,0.886205331481371,0.970315438074504,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"Cereals_6mo",0.858334717592798,0.781681010626588,0.802872149301402,0.778577115523763,0.632501338788564,0.66574531117905,0.197245705697094,0.970315438074504,0.918518327152919,0.972858175142379,0.805218669867013,0.877610033031035
"STATE",0.94631255547832,0.941429059100151,0.982636848910375,0.917790232906045,0.783589471861272,0.838078466800942,0.54526404803552,0.970315438074504,0.913547861095167,0.972119097989566,0.805218669867013,0.877610033031035
"TRAIT",0.94631255547832,0.781681010626588,0.802872149301402,0.917790232906045,0.534164626393695,0.838078466800942,0.886205331481371,0.970315438074504,0.875871498798154,0.820188244317853,0.805218669867013,0.877610033031035
"NegativeLifeEvents",0.768704223868401,0.942996100630366,0.941117365684351,0.917790232906045,0.632501338788564,0.66574531117905,0.886205331481371,0.928722168694648,0.875871498798154,0.972858175142379,0.938591414215367,0.996412865626182
"PositiveLifeEvents",0.858334717592798,0.327797315796317,0.982636848910375,0.917790232906045,0.840159467259687,0.708361680090207,0.886205331481371,0.928722168694648,0.913547861095167,0.972858175142379,0.805218669867013,0.877610033031035
"TotalLifeEvents",0.958326130991356,0.327797315796317,0.982636848910375,0.917790232906045,0.783589471861272,0.838078466800942,0.886205331481371,0.928722168694648,0.987416829451912,0.972858175142379,0.805218669867013,0.877610033031035
