"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MPSYCH",0.363636363636363,0.575757575757575,-0.272727272727273,0.272727272727273,0.121212121212121,-0.363636363636364,0.0303030303030303,-0.590909090909092,-0.151515151515151,-0.0984848484848484,-0.128787878787879,-0.25,0.287878787878788,-2.36363636363637,-0.606060606060606,-0.393939393939393,-0.515151515151515,-1,1.15151515151515
"VITAMINDNEO",-0.177777777777778,-1.57777777777778,0.288888888888889,0.955555555555555,0.977777777777778,0.177777777777778,-0.0666666666666667,-3.05555555555556,0.644444444444445,0.683333333333333,0.75,0.161111111111111,0.144444444444444,-12.2222222222222,2.57777777777778,2.73333333333333,3,0.644444444444444,0.577777777777778
"PrePregBMI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIBIOTIC_1yr",-0.0476190476190478,-2.38095238095238,0.523809523809524,0.452380952380952,0.714285714285714,0.0476190476190477,-0.0476190476190476,-1.53571428571429,0.642857142857143,0.386904761904762,0.666666666666667,0.0714285714285714,-0.0178571428571429,-6.14285714285714,2.57142857142857,1.54761904761905,2.66666666666667,0.285714285714285,-0.0714285714285711
"FORMULA_1yr",-0.0476190476190478,-2.69047619047619,0.833333333333333,0.142857142857143,-0.523809523809524,0.0476190476190476,-0.0476190476190476,-0.0654761904761903,0.178571428571429,0.0773809523809522,-0.18452380952381,-0.00595238095238093,-0.327380952380952,-0.261904761904761,0.714285714285714,0.309523809523809,-0.738095238095238,-0.0238095238095239,-1.30952380952381
"FORMULA_6mo",0.444444444444444,-4.06666666666667,0.911111111111111,0.644444444444444,0.0444444444444444,0.177777777777778,0.244444444444444,-1.73333333333333,0.722222222222222,0.294444444444445,0.0499999999999998,-0.0722222222222222,0.0666666666666667,-6.93333333333334,2.88888888888889,1.17777777777778,0.199999999999999,-0.288888888888889,0.266666666666667
"FEVER_1yr",0.4,1.36666666666667,-0.5,0.0999999999999998,0.5,0.0333333333333334,-0.0333333333333333,0.441666666666667,-0.0916666666666666,-0.108333333333333,0.0333333333333333,-0.0583333333333333,0.0416666666666668,1.76666666666667,-0.366666666666667,-0.433333333333333,0.133333333333333,-0.233333333333333,0.166666666666667
"DAYCARE",0.571428571428572,2.21428571428571,-0.428571428571428,-0.357142857142857,-0.464285714285714,-0.178571428571428,0.178571428571429,1.91964285714286,-0.401785714285714,-0.580357142857143,-0.464285714285714,-0.196428571428571,0.0267857142857143,7.67857142857143,-1.60714285714286,-2.32142857142857,-1.85714285714286,-0.785714285714286,0.107142857142857
"CURBRFEED_1yr",-0.666666666666667,0.0952380952380949,-0.095238095238095,0.142857142857143,0.714285714285714,0.0476190476190476,-0.357142857142857,-1.76785714285714,0.333333333333333,0.541666666666667,0.666666666666667,0.226190476190476,0.0595238095238095,-7.07142857142857,1.33333333333333,2.16666666666667,2.66666666666667,0.904761904761905,0.238095238095238
"Milks_1yr",-0.363636363636364,1.31818181818182,-0.136363636363636,-0.0909090909090905,0.136363636363637,0.363636363636364,-0.363636363636363,0.977272727272725,0.0340909090909094,0.295454545454546,0.363636363636364,0.25,-0.431818181818182,3.9090909090909,0.136363636363638,1.18181818181818,1.45454545454546,1,-1.72727272727273
"FrenchFries_1yr",-0.571428571428572,-4.11904761904762,1.02380952380952,1.0952380952381,1.14285714285714,0.571428571428571,0.357142857142857,-3.64880952380952,1.05952380952381,1.00595238095238,1.11309523809524,0.392857142857143,0.172619047619048,-14.5952380952381,4.23809523809524,4.02380952380952,4.45238095238095,1.57142857142857,0.69047619047619
"SweetFoodsDrinks_1yr",0.466666666666667,-3.1,0.5,0.333333333333334,-0.0666666666666664,-0.0333333333333332,0.466666666666667,-0.766666666666669,0.2,-0.108333333333333,-0.141666666666666,-0.158333333333333,0.391666666666667,-3.06666666666667,0.800000000000001,-0.433333333333332,-0.566666666666666,-0.633333333333333,1.56666666666667
"PeanutButter_1yr",0.277777777777778,-1.27777777777778,0.555555555555556,0.25,-0.194444444444445,0.0833333333333333,0.277777777777778,0.291666666666665,0.0416666666666667,-0.0902777777777775,-0.0972222222222223,-0.0555555555555555,0.104166666666667,1.16666666666667,0.166666666666667,-0.361111111111111,-0.388888888888888,-0.222222222222222,0.416666666666666
"WHSTOTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VITAMIND_6mo",-0.800000000000001,-4.1,1.1,1.5,1,0.2,-0.2,-5.625,1.175,1.3,0.975,0.325,0.125,-22.5,4.7,5.2,3.9,1.3,0.5
"Cereals_6mo",0.249999999999999,0.999999999999998,-0.25,-0.375,-0.125,-0.25,-0.125,0.187499999999998,-0.0624999999999999,-0.21875,-0.1875,-0.21875,-0.0625,0.749999999999992,-0.25,-0.875,-0.75,-0.875,-0.25
"STATE",0.0168857797611868,-0.110360632010614,0.0247256060788807,0.0429381256784465,0.00229164153901826,-0.00675431190447471,0.0110963695573514,-0.0341333976601136,-0.00295501145820765,-0.000934748522494207,-0.0119105053672656,-0.00473404896876128,0.0139006151248342,-0.136533590640455,-0.0118200458328306,-0.00373899408997679,-0.0476420214690626,-0.0189361958750451,0.0556024604993368
"TRAIT",-0.022289156626506,-0.118373493975904,0.0358433734939759,0.0590361445783133,0.0295180722891567,0.00421686746987954,0.0102409638554217,-0.17816265060241,0.035843373493976,0.0436746987951808,0.0292921686746988,0.00956325301204821,0.0231174698795181,-0.712650602409638,0.143373493975904,0.174698795180723,0.117168674698795,0.0382530120481928,0.0924698795180723
"NegativeLifeEvents",0.0377358490566037,-0.650943396226416,0.216981132075472,0.113207547169811,-0.160377358490566,-0.0471698113207547,-0.0471698113207547,0.0400943396226411,0.0141509433962265,0.0188679245283019,-0.0872641509433962,-0.0330188679245283,-0.0660377358490566,0.160377358490565,0.0566037735849056,0.0754716981132077,-0.349056603773585,-0.132075471698113,-0.264150943396226
"PositiveLifeEvents",0.129032258064516,0.617204301075269,-0.191397849462366,-0.21505376344086,-0.09247311827957,-0.0580645161290323,0.00215053763440859,0.610215053763441,-0.156989247311828,-0.197849462365592,-0.125268817204301,-0.0612903225806452,-0.0129032258064516,2.44086021505376,-0.627956989247312,-0.791397849462366,-0.501075268817205,-0.245161290322581,-0.0516129032258064
"TotalLifeEvents",0.176623376623377,0.387012987012987,-0.111688311688312,-0.197402597402598,-0.2,-0.0961038961038962,-0.0233766233766234,0.759090909090909,-0.181818181818182,-0.228571428571429,-0.19935064935065,-0.0922077922077923,-0.051948051948052,3.03636363636364,-0.727272727272728,-0.914285714285715,-0.797402597402598,-0.368831168831169,-0.207792207792208
