"","MasksPresented","MaskMaxIntensity_Latency","MaskMaxIntensity_FacialFear","MaskMaxIntensity_VocalDistress","MaskMaxIntensity_BodilyFear","MaskMaxIntensity_StartleResponse","MaskMaxIntensity_EscapeBehavior","MaskAverageScore_Latency","MaskAverageScore_FacialFear","MaskAverageScore_VocalDistress","MaskAverageScore_BodilyFear","MaskAverageScore_StartleResponse","MaskAverageScore_EscapeBehavior","MaskSummedScore_Latency","MaskSummedScore_FacialFear","MaskSummedScore_VocalDistress","MaskSummedScore_BodilyFear","MaskSummedScore_StartleResponse","MaskSummedScore_EscapeBehavior"
"MaternalInfection",0.906369691725199,1,0.873259519370934,0.937588726957271,0.629213810092118,0.287763067900125,0.579758442396292,0.897864433726519,0.927569257047929,0.961856640377529,0.915324634288074,0.544706265482577,0.890388111938751,0.91894990541932,0.946619212178692,0.926018595767497,0.937697501429257,0.479406705566423,0.809525542264384
"MPSYCH",0.234922034768891,0.927096593671462,0.910207514926217,0.50374303951247,0.89170532416815,0.317113218128072,1,0.917390221781461,0.675353206070663,0.642955784528787,0.678538106640207,0.389128375872699,0.444818016072962,0.865525198963497,0.63483631785975,0.597985335016774,0.630832219120591,0.360911185054249,0.608075760543007
"VITAMINDNEO",0.739375376910847,0.597410537419562,0.727354093798314,0.173088511721283,0.0504533292838483,0.857821771120568,0.569434112131426,0.246872674997804,0.476999704229933,0.339133459069844,0.137342379112395,0.717587626012502,0.66748963773904,0.241107284558346,0.463334735900267,0.321561946501114,0.133960296257211,0.818355356363937,0.597670623695108
"PrePregBMI",0.895786975633282,0.834840519834439,0.783318659419006,0.431142725669603,0.279604863566409,0.490640300079446,0.44660092306686,0.755537598380594,0.614142801408724,0.7795150334629,0.529356667144627,0.63509706391061,0.148827842682674,0.739165402715781,0.612145419533238,0.765384953140509,0.547145831108299,0.704918842521377,0.174322159557576
"ANTIBIOTIC_1yr",0.664975563448447,0.053869554882231,0.0455091312456051,0.103325435203132,0.466870505991528,0.725573583073371,0.441656514867535,0.248053580088326,0.171376339684897,0.350992992513507,0.581542184317077,0.777421885703541,0.461401041273605,0.257712416011462,0.183675311322215,0.359600055735097,0.635573735063351,0.80539773270511,0.452698955574405
"FORMULA_1yr",0.830665803202103,0.0413051103619711,0.0267539171633689,0.140935759585477,0.420086444413727,0.725573583073371,0.441656514867535,0.25135820710588,0.193477516303531,0.350992992513507,0.665846916691224,0.777421885703541,0.399814843213581,0.25487365661296,0.195872287977862,0.357765344329882,0.665331585772483,0.728228212873914,0.452698955574405
"FORMULA_6mo",0.502765402540017,0.0535857433670679,0.107718625450978,0.100584304072903,0.905677172178179,0.219511968974864,0.269222283434616,0.387773799989565,0.28773858809871,0.518623194959825,0.880344230908495,0.908133431976184,0.353873716708761,0.391100923261696,0.291442196465293,0.534902847613667,0.892831674551055,0.777017425517185,0.442887953447475
"FEVER_1yr",0.768743475085026,0.0768977142386978,0.0579073965253171,0.141843813315065,0.37065381843984,0.734089021185655,0.236656843433702,0.256661948724872,0.187311751561637,0.348836763165979,0.760859448891431,0.697638772816716,0.467049817146896,0.260441559125549,0.193178539880482,0.359054826612713,0.738779062296671,0.666036770432145,0.470167646274934
"DAYCARE",0.700119766047758,0.555497667370076,0.566691036724065,0.761725979065359,0.583687504696824,0.321416709496555,0.740533345828005,0.701050445142325,0.732359566366934,0.754585622280326,0.662500888599101,0.461123599311985,0.994098894114187,0.737253395442797,0.742506565388126,0.764617921388279,0.692808100324068,0.489811519726501,0.998436566277421
"CURBRFEED_1yr",0.544674464990419,0.0801728433176392,0.0644472441141849,0.157979690056402,0.251445474973767,0.725573583073371,0.441656514867535,0.138499212128795,0.145874010308214,0.22012694196597,0.261531342177565,0.658517925444534,0.514940275737141,0.142819126924555,0.148650798526102,0.224229750962504,0.267422282497702,0.728228212873914,0.562426474975243
"FrenchFries_1yr",0.561355554499422,0.00597272211442842,0.00755311294810974,0.0159923740119805,0.126142302419175,0.00676369019071825,0.32766475524738,0.0207993952045295,0.0145486904509511,0.0369266287268599,0.117987037685886,0.0506528477087193,0.31494155075849,0.0261095466712836,0.0180451007878285,0.0505976608129125,0.136777607003258,0.047258980359794,0.441675532956247
"SweetFoodsDrinks_1yr",0.48257585651538,0.0382022357352737,0.0487016495496004,0.143062580188367,0.635986225808782,0.559832663805532,0.453269414602706,0.226606776760487,0.177825454043813,0.352760168124284,0.688701894705078,0.805749336320886,0.350711682913098,0.240165990090364,0.186843324392469,0.353284274558574,0.650152217180551,0.811959768202568,0.50722598443516
"PeanutButter_1yr",0.871706498273246,0.0787550994076737,0.0569154131431611,0.153800953195247,0.319944666978923,0.73730497112006,0.283304567834384,0.249076878355609,0.194945086116925,0.344528362474,0.63416144646882,0.79147379467838,0.457668763161642,0.24991636779933,0.197759944186473,0.345834684900786,0.617418269521954,0.80867287751726,0.482363154898873
"WHSTOTHER",0.996113617454502,0.144312676992326,0.236537332865233,0.447061548140133,0.300719873646125,0.590521560709378,0.0150168219503929,0.415881847402643,0.374755425469025,0.688091056319162,0.601483051105147,0.913030224394489,0.0937728392603335,0.428964408187792,0.3792488394369,0.69209079159554,0.582431787331136,0.956194981118766,0.0904550187387809
"VITAMIND_6mo",0.417320638473572,0.384247621898526,0.272187606502314,0.145719047237152,0.182975932521963,0.904398876170109,0.375030609874796,0.215830018107078,0.51129923314375,0.346139973749958,0.348115478211258,0.803814491738822,0.622202573227916,0.194265055717616,0.483946908624955,0.307769426440629,0.316269298088785,0.847322005396884,0.524131209790727
"Cereals_6mo",0.509532564004634,0.856767986892189,0.547931805177889,0.671110031443696,0.731757928815772,0.802393460997091,0.811720324758173,0.861466578782198,0.982093172784487,0.950445465146798,0.759810275471356,0.74385989152044,0.938613015312498,0.853751884846833,0.985845363784222,0.92352656624874,0.718352198046668,0.768708713927538,0.862003397204375
"STATE",0.694873491297476,0.972403533173854,0.941466817943836,0.98271554159537,0.780826961991329,0.38327024985327,0.882398597614116,0.957618459107979,0.843790232746957,0.880730901790452,0.72269580741758,0.408630952313622,0.907726618032192,0.971213856269979,0.87583086259361,0.916751679767709,0.775616815274416,0.51070879237618,0.949954755469902
"TRAIT",0.0198598884390511,0.817007760522901,0.823850768203976,0.692371178524185,0.370588905350528,0.110757052047766,0.91946744961393,0.4996051828629,0.621634790752221,0.341033341694766,0.173550292891943,0.00722440004787326,0.61051395672659,0.552787744345832,0.666348616255266,0.414240356419527,0.227768048298656,0.00576397224926947,0.716168741251932
"NegativeLifeEvents",0.854026202611797,0.689141737337614,0.610997353672737,0.838694614798928,0.550185540534734,0.61481471763274,0.254658752668729,0.803394347492037,0.73799536227038,0.914140754462603,0.78761590787544,0.752374317347983,0.395810276065271,0.827390069456564,0.763586439560245,0.921425152122412,0.787992812012656,0.812960250143817,0.524789459859441
"PositiveLifeEvents",0.56669388469078,0.404943673085346,0.335346758960995,0.479315676152044,0.607969175365668,0.307019357819771,0.604868814893608,0.489511998936861,0.520782112711893,0.473650114331133,0.887235837212837,0.741605931862763,0.240803702471727,0.485292890640238,0.513268554933804,0.462463853459439,0.878467047646962,0.614527099506785,0.30050961420232
"TotalLifeEvents",0.753602502486768,0.205754516159876,0.335346758960995,0.113870367206677,0.203463927729588,0.321953441165472,0.114762023112824,0.116451947239405,0.235037463939376,0.2744084937234,0.621535169073287,0.497976081767395,0.017767061479753,0.10313655793998,0.214454356581166,0.258697848048047,0.579264796111951,0.567287625103648,0.0408563033850585
"Stranger",0.343044663759515,0.325885555898223,0.233741945409509,0.173088511721283,0.710314178082746,0.274459043816501,0.0757020664244115,0.424822107631663,0.476999704229933,0.383745753026817,0.727354093798314,0.286526234105653,0.0639545169080492,0.41265489808866,0.463334735900267,0.38565407064169,0.702380651929713,0.2150310888598,0.106329991607854
