"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4","unifrac.PC.1","unifrac.PC.2","unifrac.PC.3","unifrac.PC.4","chao1","observed_otus","PD_whole_tree","shannon"
"PrePregBMI",0.84801439366156,0.327808114042193,0.85305165863274,0.917790232906045,0.632501338788565,0.895715440546038,0.656110279470122,0.928722168694648,0.875871498798154,0.656150595454282,0.769042282729942,0.794546331290027
"ANTIBIOTIC_1yr",0.923873855064648,0.726977302895656,0.85305165863274,0.917790232906045,0.987262071334438,0.907276284209712,0.934189591823283,0.562486102376128,0.913547861095167,0.925231852330625,0.769042282729942,0.99120354235714
"FEVER_1yr",0.917356656389498,0.586223450326411,0.982636848910375,0.917790232906045,0.816239033188825,0.62786468590673,0.64695344733623,0.928722168694648,0.855195397689722,0.884531661539634,0.940976801889209,0.926149888533872
"DAYCARE",0.923873855064648,0.574228126561784,0.85305165863274,0.917790232906045,0.816239033188825,0.895715440546038,0.197245705697094,0.928722168694648,0.840792858038529,0.733865279409565,0.940976801889209,0.877610033031036
"CURBRFEED_1yr",0.923873855064648,0.781681010626588,0.982636848910375,0.935203712347639,0.133432307137273,0.914311044971059,0.490737643231967,0.970315438074504,0.840792858038529,0.656150595454282,0.769042282729942,0.266611485161614
"FORMULA_1yr",0.923873855064648,0.726977302895656,0.85305165863274,0.917790232906045,0.534164626393695,0.62786468590673,0.927252225916248,0.928722168694648,0.540160996413617,0.340042528911599,0.769042282729942,0.386223159260636
"Milks_1yr",0.84801439366156,0.942996100630368,0.85305165863274,0.917790232906045,0.93028338740264,0.62786468590673,0.927252225916248,0.928722168694648,0.913547861095167,0.972858175142379,0.769042282729942,0.877610033031036
"FrenchFries_1yr",0.923873855064648,0.942996100630368,0.85305165863274,0.917790232906045,0.415711492205303,0.62786468590673,0.927252225916248,0.928722168694648,0.240036845535349,0.115918482584446,0.769042282729942,0.266611485161614
"SweetFoodsDrinks_1yr",0.917356656389498,0.781681010626588,0.85305165863274,0.917790232906045,0.632501338788565,0.907276284209712,0.934189591823283,0.928722168694648,0.840792858038529,0.656150595454282,0.769042282729942,0.633947180473242
"PeanutButter_1yr",0.94631255547832,0.942996100630368,0.982636848910375,0.917790232906045,0.93028338740264,0.62786468590673,0.490737643231967,0.934498960292193,0.847211364009574,0.656150595454282,0.769042282729942,0.877610033031036
"CURBRFEED_6mo",0.84801439366156,0.942996100630368,0.982636848910375,0.917790232906045,0.632501338788565,0.895715440546038,0.656888671737797,0.935660152169745,0.847211364009574,0.656150595454282,0.769042282729942,0.659688686131631
"FORMULA_6mo",0.859158520900446,0.327808114042193,0.85305165863274,0.917790232906045,0.632501338788565,0.62786468590673,0.952309793217422,0.928722168694648,0.847211364009574,0.656150595454282,0.769042282729942,0.659688686131631
"WHSTOTHER",0.923873855064648,0.726977302895656,0.85305165863274,0.917790232906045,0.83168582541647,0.62786468590673,0.490737643231967,0.999617344155153,0.847211364009574,0.656150595454282,0.940976801889209,0.877610033031036
"VITAMIND_6mo",0.923873855064648,0.327808114042193,0.85305165863274,0.778577115523763,0.632501338788565,0.62786468590673,0.927252225916248,0.966100096732338,0.847211364009574,0.656150595454282,0.769042282729942,0.688367041442158
"Cereals_6mo",0.917356656389498,0.765645047074355,0.85305165863274,0.778577115523763,0.632501338788565,0.62786468590673,0.197245705697094,0.970315438074504,0.918518327152919,0.972858175142379,0.769042282729942,0.877610033031036
"NegativeLifeEvents",0.84801439366156,0.942996100630368,0.982636848910375,0.917790232906045,0.632501338788565,0.62786468590673,0.934189591823283,0.928722168694648,0.847211364009574,0.972858175142379,0.940976801889209,0.996412865626182
"PositiveLifeEvents",0.917356656389498,0.327808114042193,0.982636848910375,0.917790232906045,0.870165162518961,0.62786468590673,0.927252225916248,0.928722168694648,0.913547861095167,0.972858175142379,0.769042282729942,0.877610033031036
"TotalLifeEvents",0.958326130991357,0.327808114042193,0.982636848910375,0.917790232906045,0.816239033188825,0.895715440546038,0.927252225916248,0.928722168694648,0.987416829451911,0.972858175142379,0.769042282729942,0.877610033031036
"StateAnxiety",0.923873855064648,0.942996100630368,0.982636848910375,0.917790232906045,0.816239033188825,0.895715440546038,0.490737643231967,0.970315438074504,0.913547861095167,0.972119097989565,0.773009923072332,0.877610033031036
"TraitAnxiety",0.923873855064648,0.765645047074355,0.85305165863274,0.917790232906045,0.534164626393695,0.895715440546038,0.838278829037793,0.970315438074504,0.840792858038529,0.656150595454282,0.769042282729942,0.659688686131631
